0,0,74.2,6.957,7.559,10.847,11.972
0,0,74.3,6.972,7.575,10.869,11.997
0,0,74.4,6.986,7.591,10.892,12.022
0,0,74.5,7.001,7.607,10.915,12.046
0,0,74.6,7.016,7.623,10.937,12.071
0,0,74.7,7.031,7.639,10.959,12.095
0,0,74.8,7.046,7.655,10.982,12.12
0,0,74.9,7.06,7.671,11.004,12.144
0,0,75,7.075,7.687,11.026,12.168
0,0,75.1,7.09,7.702,11.048,12.193
0,0,75.2,7.104,7.718,11.07,12.217
0,0,75.3,7.119,7.734,11.092,12.241
0,0,75.4,7.134,7.75,11.114,12.265
0,0,75.5,7.148,7.766,11.136,12.289
0,0,75.6,7.163,7.781,11.158,12.313
0,0,75.7,7.177,7.797,11.18,12.337
0,0,75.8,7.192,7.812,11.202,12.361
0,0,75.9,7.206,7.828,11.224,12.385
0,0,76,7.221,7.844,11.246,12.408
0,0,76.1,7.235,7.859,11.267,12.432
0,0,76.2,7.249,7.875,11.289,12.456
0,0,76.3,7.264,7.89,11.311,12.48
0,0,76.4,7.278,7.906,11.333,12.504
0,0,76.5,7.293,7.922,11.354,12.527
0,0,76.6,7.307,7.937,11.376,12.551
0,0,76.7,7.321,7.953,11.398,12.575
0,0,76.8,7.336,7.968,11.419,12.598
0,0,76.9,7.35,7.984,11.441,12.622
0,0,77,7.365,7.999,11.463,12.646
0,0,77.1,7.379,8.015,11.484,12.67
0,0,77.2,7.394,8.031,11.506,12.694
0,0,77.3,7.408,8.046,11.528,12.718
0,0,77.4,7.423,8.062,11.55,12.741
0,0,77.5,7.437,8.078,11.572,12.765
0,0,77.6,7.452,8.094,11.594,12.79
0,0,77.7,7.466,8.109,11.616,12.813
0,0,77.8,7.481,8.125,11.638,12.838
0,0,77.9,7.496,8.141,11.66,12.861
0,0,78,7.511,8.157,11.682,12.886
0,0,78.1,7.525,8.173,11.704,12.91
0,0,78.2,7.54,8.189,11.727,12.935
0,0,78.3,7.555,8.205,11.749,12.959
0,0,78.4,7.57,8.221,11.771,12.984
0,0,78.5,7.585,8.237,11.794,13.008
0,0,78.6,7.6,8.253,11.816,13.033
0,0,78.7,7.615,8.27,11.839,13.058
0,0,78.8,7.63,8.286,11.862,13.083
0,0,78.9,7.645,8.302,11.884,13.107
0,0,79,7.66,8.319,11.907,13.132
0,0,79.1,7.676,8.335,11.93,13.158
0,0,79.2,7.691,8.352,11.954,13.183
0,0,79.3,7.706,8.368,11.977,13.208
0,0,79.4,7.722,8.385,12,13.234
0,0,79.5,7.737,8.402,12.023,13.26
0,0,79.6,7.753,8.419,12.047,13.285
0,0,79.7,7.769,8.436,12.07,13.311
0,0,79.8,7.784,8.453,12.094,13.337
0,0,79.9,7.8,8.47,12.118,13.363
0,0,80,7.816,8.487,12.142,13.389
0,0,80.1,7.832,8.504,12.166,13.416
0,0,80.2,7.848,8.522,12.19,13.442
0,0,80.3,7.864,8.539,12.215,13.469
0,0,80.4,7.88,8.556,12.239,13.496
0,0,80.5,7.897,8.574,12.264,13.523
0,0,80.6,7.913,8.592,12.289,13.55
0,0,80.7,7.929,8.609,12.313,13.577
0,0,80.8,7.946,8.627,12.338,13.604
0,0,80.9,7.963,8.645,12.363,13.632
0,0,81,7.979,8.663,12.388,13.659
0,0,81.1,7.996,8.681,12.414,13.687
0,0,81.2,8.013,8.7,12.439,13.715
0,0,81.3,8.03,8.718,12.465,13.743
0,0,81.4,8.047,8.736,12.491,13.771
0,0,81.5,8.064,8.755,12.517,13.8
0,0,81.6,8.081,8.773,12.542,13.828
0,0,81.7,8.098,8.792,12.569,13.857
0,0,81.8,8.115,8.81,12.595,13.885
0,0,81.9,8.133,8.829,12.621,13.914
0,0,82,8.15,8.848,12.647,13.943
0,0,82.1,8.167,8.867,12.674,13.972
0,0,82.2,8.185,8.886,12.701,14.001
0,0,82.3,8.203,8.905,12.727,14.031
0,0,82.4,8.22,8.924,12.755,14.061
0,0,82.5,8.238,8.943,12.781,14.09
0,0,82.6,8.256,8.962,12.809,14.12
0,0,82.7,8.274,8.982,12.836,14.15
0,0,82.8,8.292,9.001,12.863,14.18
0,0,82.9,8.31,9.021,12.89,14.21
0,0,83,8.328,9.04,12.918,14.24
0,0,83.1,8.346,9.06,12.946,14.27
0,0,83.2,8.364,9.08,12.974,14.301
0,0,83.3,8.383,9.1,13.001,14.331
0,0,83.4,8.401,9.119,13.03,14.363
0,0,83.5,8.419,9.139,13.058,14.393
0,0,83.6,8.438,9.159,13.086,14.424
0,0,83.7,8.456,9.179,13.114,14.455
0,0,83.8,8.475,9.199,13.143,14.486
0,0,83.9,8.493,9.22,13.171,14.518
0,0,84,8.512,9.24,13.2,14.549
0,0,84.1,8.531,9.26,13.228,14.581
0,0,84.2,8.55,9.281,13.257,14.613
0,0,84.3,8.569,9.301,13.286,14.644
0,0,84.4,8.587,9.321,13.315,14.676
0,0,84.5,8.606,9.342,13.344,14.708
0,0,84.6,8.625,9.363,13.373,14.74
0,0,84.7,8.644,9.383,13.402,14.772
0,0,84.8,8.663,9.404,13.432,14.805
0,0,84.9,8.682,9.425,13.461,14.837
0,0,85,8.702,9.445,13.491,14.869
0,0,85.1,8.721,9.466,13.52,14.902
0,0,85.2,8.74,9.487,13.55,14.934
0,0,85.3,8.76,9.508,13.58,14.967
0,0,85.4,8.779,9.529,13.609,15
0,0,85.5,8.798,9.55,13.639,15.033
0,0,85.6,8.818,9.571,13.669,15.065
